DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/15/2015,10:05,,,,,,MAIN STREET,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3316030,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
10/15/2015,10:00,,,40.7711989,-73.8334434,"(40.7711989, -73.8334434)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,3316050,PASSENGER VEHICLE,,,,
10/15/2015,10:00,,,,,,,,1267 FOREST AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3316681,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/15/2015,10:00,QUEENS,11435,40.6944252,-73.8009367,"(40.6944252, -73.8009367)",150 STREET,107 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3315928,PASSENGER VEHICLE,UNKNOWN,,,
10/15/2015,10:00,QUEENS,11378,40.7246207,-73.894548,"(40.7246207, -73.894548)",69 STREET,58 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3315939,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/15/2015,0:55,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3315725,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
10/15/2015,0:52,QUEENS,11375,40.7349686,-73.8480453,"(40.7349686, -73.8480453)",110 STREET,63 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316087,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2015,0:32,,,,,,EAST 169 STREET,BOSTON ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315658,PASSENGER VEHICLE,UNKNOWN,,,
10/15/2015,0:30,,,,,,,,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3315702,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
10/15/2015,0:30,QUEENS,11419,40.6906643,-73.8103234,"(40.6906643, -73.8103234)",105 AVENUE,VAN WYCK EXPRESSWAY SR WEST,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3315973,PASSENGER VEHICLE,VAN,,,
10/15/2015,0:30,MANHATTAN,10003,40.7323478,-73.9849394,"(40.7323478, -73.9849394)",EAST 14 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315523,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
10/15/2015,0:20,MANHATTAN,10032,40.8417139,-73.9355672,"(40.8417139, -73.9355672)",AMSTERDAM AVENUE,WEST 171 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Driver Inattention/Distraction,,,3315620,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/15/2015,0:20,,,,,,HAMILTON AVENUE,WEST 9 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315840,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2015,0:20,QUEENS,11385,40.6951566,-73.8986156,"(40.6951566, -73.8986156)",CYPRESS AVENUE,78 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3315935,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/15/2015,0:15,MANHATTAN,10002,40.7190253,-73.9897692,"(40.7190253, -73.9897692)",DELANCEY STREET,ORCHARD STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3315490,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,0:10,BRONX,10453,40.8539597,-73.9094312,"(40.8539597, -73.9094312)",GRAND AVENUE,WEST BURNSIDE AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3315689,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,0:10,MANHATTAN,10065,40.7649883,-73.9611495,"(40.7649883, -73.9611495)",EAST 66 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3315564,TAXI,UNKNOWN,,,
10/15/2015,0:10,BROOKLYN,11221,40.6987734,-73.9223293,"(40.6987734, -73.9223293)",STANHOPE STREET,WILSON AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Failure to Yield Right-of-Way,,,,3315870,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/15/2015,0:05,,,40.7598734,-73.7342741,"(40.7598734, -73.7342741)",,,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3316073,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
10/15/2015,0:01,,,,,,FLATBUSH AVENUE,CORTELYOU ROAD,,1,0,1,0,0,0,0,0,Unspecified,,,,,3316437,PASSENGER VEHICLE,,,,
10/15/2015,0:01,MANHATTAN,10009,40.7306541,-73.9830707,"(40.7306541, -73.9830707)",1 AVENUE,EAST 13 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3315499,SPORT UTILITY / STATION WAGON,TAXI,,,
10/15/2015,15:35,MANHATTAN,10023,40.7723005,-73.9862373,"(40.7723005, -73.9862373)",WEST 62 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316260,PASSENGER VEHICLE,TAXI,,,
10/15/2015,15:30,,,40.7202518,-73.8342963,"(40.7202518, -73.8342963)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316663,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
10/15/2015,15:30,,,,,,,,P/L OF 4360 AMBOY ROAD,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,3316163,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,15:30,QUEENS,11417,40.6753129,-73.8433035,"(40.6753129, -73.8433035)",CROSSBAY BOULEVARD,133 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315977,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/15/2015,15:30,BROOKLYN,11207,40.6654523,-73.8893825,"(40.6654523, -73.8893825)",LIVONIA AVENUE,MILLER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315831,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/15/2015,15:25,QUEENS,11435,40.6922003,-73.8097096,"(40.6922003, -73.8097096)",LIBERTY AVENUE,REMINGTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3315931,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2015,15:20,MANHATTAN,10011,40.7416425,-73.9974342,"(40.7416425, -73.9974342)",WEST 19 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3315521,FIRE TRUCK,VAN,,,
10/15/2015,15:19,BRONX,10456,40.8282246,-73.9086062,"(40.8282246, -73.9086062)",WASHINGTON AVENUE,EAST 166 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3316321,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,15:15,,,,,,,,PARKING LOT 105-12 ROCKAWAY BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316607,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/15/2015,15:15,QUEENS,11356,40.7877862,-73.8382431,"(40.7877862, -73.8382431)",11 AVENUE,130 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3316034,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,15:15,BROOKLYN,11215,40.6704474,-73.9819253,"(40.6704474, -73.9819253)",5 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315862,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
10/15/2015,15:15,BRONX,10452,40.8441753,-73.9174537,"(40.8441753, -73.9174537)",MACOMBS ROAD,GOBLE PLACE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3316342,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,15:11,BROOKLYN,11207,40.6756249,-73.8987786,"(40.6756249, -73.8987786)",ATLANTIC AVENUE,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315830,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2015,15:10,,,,,,202 STREET,JAMAICA AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3316573,BUS,PASSENGER VEHICLE,,,
10/15/2015,15:10,QUEENS,11355,40.7503706,-73.8133331,"(40.7503706, -73.8133331)",SMART STREET,NEGUNDO AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3316033,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/15/2015,15:09,BROOKLYN,11214,40.6009563,-74.0008391,"(40.6009563, -74.0008391)",BATH AVENUE,BAY 25 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3317510,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,15:05,QUEENS,11434,40.6656445,-73.7789516,"(40.6656445, -73.7789516)",ROCKAWAY BOULEVARD,144 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3316601,UNKNOWN,,,,
10/15/2015,15:05,MANHATTAN,10031,40.8264277,-73.9504508,"(40.8264277, -73.9504508)",BROADWAY,WEST 145 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315616,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
10/15/2015,15:04,MANHATTAN,10065,40.7665589,-73.9629283,"(40.7665589, -73.9629283)",EAST 67 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3315574,VAN,SPORT UTILITY / STATION WAGON,,,
10/15/2015,15:03,BROOKLYN,11204,40.6083924,-73.9768459,"(40.6083924, -73.9768459)",WEST 3 STREET,AVENUE P,,0,0,0,0,0,0,0,0,Unspecified,,,,,3316957,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
10/15/2015,15:02,MANHATTAN,10001,40.7522181,-73.9994261,"(40.7522181, -73.9994261)",LINCOLN TUNNEL APPROACH,WEST 31 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315515,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2015,15:01,MANHATTAN,10002,40.7181445,-73.9938277,"(40.7181445, -73.9938277)",CHRYSTIE STREET,GRAND STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3315480,PASSENGER VEHICLE,BICYCLE,,,
10/15/2015,15:00,BROOKLYN,11211,40.7123781,-73.9440319,"(40.7123781, -73.9440319)",GRAHAM AVENUE,POWERS STREET,,1,0,1,0,0,0,0,0,Other Vehicular,,,,,3316532,PASSENGER VEHICLE,,,,
10/15/2015,15:00,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3316338,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
10/15/2015,15:00,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inexperience,Fatigued/Drowsy,,,,3316531,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,15:00,,,40.8011245,-73.9298728,"(40.8011245, -73.9298728)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315607,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/15/2015,15:00,,,,,,50 AVENUE,VERNON BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3316009,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
10/15/2015,15:00,MANHATTAN,10011,40.7446288,-73.9989715,"(40.7446288, -73.9989715)",8 AVENUE,WEST 22 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315514,VAN,SPORT UTILITY / STATION WAGON,,,
10/15/2015,15:00,BROOKLYN,11229,40.5972624,-73.9510061,"(40.5972624, -73.9510061)",OCEAN AVENUE,AVENUE V,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,Unspecified,,,3316928,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/15/2015,15:00,BROOKLYN,11201,40.6960346,-73.9845292,"(40.6960346, -73.9845292)",TILLARY STREET,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3315885,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/15/2015,14:59,QUEENS,11372,40.7471331,-73.8886766,"(40.7471331, -73.8886766)",ROOSEVELT AVENUE,77 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3317219,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
10/15/2015,14:58,BROOKLYN,11210,40.6242751,-73.9474199,"(40.6242751, -73.9474199)",EAST 29 STREET,AVENUE K,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3316999,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,14:55,QUEENS,11372,40.7549047,-73.8738794,"(40.7549047, -73.8738794)",34 AVENUE,94 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3317850,PASSENGER VEHICLE,VAN,,,
10/15/2015,14:53,,,,,,34 STREET,BORDEN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3325728,VAN,PASSENGER VEHICLE,,,
10/15/2015,14:50,BRONX,10468,40.8713965,-73.8930715,"(40.8713965, -73.8930715)",JEROME AVENUE,EAST 198 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3315733,BUS,PASSENGER VEHICLE,,,
10/15/2015,14:50,,,40.7225802,-73.9404817,"(40.7225802, -73.9404817)",,,,0,0,0,0,0,0,0,0,Lost Consciousness,,,,,3315915,TAXI,SPORT UTILITY / STATION WAGON,,,
10/15/2015,14:50,STATEN ISLAND,10310,40.6263283,-74.1313101,"(40.6263283, -74.1313101)",FOREST AVENUE,JEWETT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316138,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,14:50,QUEENS,11413,40.6654887,-73.7523466,"(40.6654887, -73.7523466)",225 STREET,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3315965,PASSENGER VEHICLE,OTHER,,,
10/15/2015,14:48,MANHATTAN,10035,40.8050452,-73.9369284,"(40.8050452, -73.9369284)",EAST 126 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315605,UNKNOWN,PASSENGER VEHICLE,,,
10/15/2015,14:45,MANHATTAN,10003,40.7305643,-73.9905071,"(40.7305643, -73.9905071)",EAST 9 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3316193,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2015,14:45,BROOKLYN,11226,40.6359326,-73.9624821,"(40.6359326, -73.9624821)",NEWKIRK AVENUE,EAST 16 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315804,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/15/2015,14:40,BROOKLYN,11217,40.6866823,-73.9793644,"(40.6866823, -73.9793644)",FLATBUSH AVENUE,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3316511,LIVERY VEHICLE,OTHER,,,
10/15/2015,14:40,BROOKLYN,11207,40.6690936,-73.8971015,"(40.6690936, -73.8971015)",SUTTER AVENUE,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3315829,OTHER,OTHER,PASSENGER VEHICLE,,
10/15/2015,14:39,BRONX,10474,40.8104721,-73.8844561,"(40.8104721, -73.8844561)",BRYANT AVENUE,OAK POINT AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3315653,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
10/15/2015,14:35,MANHATTAN,10022,40.7603116,-73.9716962,"(40.7603116, -73.9716962)",PARK AVENUE,EAST 55 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315556,VAN,,,,
10/15/2015,14:35,BROOKLYN,11232,40.6576664,-74.0009227,"(40.6576664, -74.0009227)",4 AVENUE,30 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3315816,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
10/15/2015,14:30,,,,,,BORDEN AVENUE,30 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3316010,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
10/15/2015,14:30,STATEN ISLAND,10312,40.537117,-74.1670036,"(40.537117, -74.1670036)",SYCAMORE STREET,ARDEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316169,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,14:30,MANHATTAN,10065,40.7614858,-73.9605992,"(40.7614858, -73.9605992)",1 AVENUE,EAST 62 STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Failure to Yield Right-of-Way,,,,3316245,SPORT UTILITY / STATION WAGON,VAN,,,
10/15/2015,14:30,MANHATTAN,10019,40.7629663,-73.9739693,"(40.7629663, -73.9739693)",EAST 57 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315557,TAXI,PICK-UP TRUCK,,,
10/15/2015,14:30,MANHATTAN,10001,40.7502939,-73.9948425,"(40.7502939, -73.9948425)",WEST 31 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315533,TAXI,VAN,,,
10/15/2015,14:30,BROOKLYN,11221,40.6899246,-73.9228083,"(40.6899246, -73.9228083)",BROADWAY,LINDEN STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Driver Inattention/Distraction,,,,3315876,OTHER,OTHER,,,
10/15/2015,14:30,BROOKLYN,11211,40.7170972,-73.9521229,"(40.7170972, -73.9521229)",UNION AVENUE,NORTH 10 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3315916,TAXI,PICK-UP TRUCK,,,
10/15/2015,14:30,BROOKLYN,11207,40.6537694,-73.8881549,"(40.6537694, -73.8881549)",SHEFFIELD AVENUE,COZINE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315835,OTHER,UNKNOWN,,,
10/15/2015,14:30,BROOKLYN,11201,40.6960346,-73.9845292,"(40.6960346, -73.9845292)",TILLARY STREET,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Lost Consciousness,,,,,3315886,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/15/2015,14:30,BRONX,10458,40.8690625,-73.889127,"(40.8690625, -73.889127)",EAST 198 STREET,BRIGGS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315734,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2015,14:27,,,,,,ROCKAWAY BOULEVARD,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3315961,PASSENGER VEHICLE,VAN,,,
10/15/2015,14:25,MANHATTAN,10033,40.8499143,-73.9296313,"(40.8499143, -73.9296313)",AMSTERDAM AVENUE,WEST 184 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315629,VAN,LIVERY VEHICLE,,,
10/15/2015,14:22,,,40.7841825,-73.8363994,"(40.7841825, -73.8363994)",,,PARKING LOT OF 15-06 132 ST,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316035,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/15/2015,14:21,,,,,,VICTORY BOULEVARD,WILD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3316151,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
10/15/2015,14:20,BRONX,10456,40.8192406,-73.9045468,"(40.8192406, -73.9045468)",EAST 158 STREET,TINTON AVENUE,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,,,,3315637,PASSENGER VEHICLE,OTHER,,,
10/15/2015,14:18,QUEENS,11101,40.7444538,-73.9298257,"(40.7444538, -73.9298257)",QUEENS BOULEVARD,35 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3316011,PASSENGER VEHICLE,VAN,,,
10/15/2015,14:15,STATEN ISLAND,10301,40.642273,-74.0763942,"(40.642273, -74.0763942)",HYATT STREET,STUYVESANT PLACE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3316140,PASSENGER VEHICLE,,,,
10/15/2015,14:15,,,40.7831836,-73.9436089,"(40.7831836, -73.9436089)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3315576,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,
10/15/2015,14:15,QUEENS,11361,40.7642656,-73.7713286,"(40.7642656, -73.7713286)",BELL BOULEVARD,40 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316079,OTHER,SPORT UTILITY / STATION WAGON,,,
10/15/2015,14:14,MANHATTAN,10003,40.733034,-73.9844413,"(40.733034, -73.9844413)",2 AVENUE,EAST 15 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3315522,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/15/2015,14:10,,,,,,NORTHERN BOULEVARD,211 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3316080,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2015,14:10,BROOKLYN,11229,40.6076937,-73.9609097,"(40.6076937, -73.9609097)",EAST 12 STREET,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315750,SPORT UTILITY / STATION WAGON,BICYCLE,,,
10/15/2015,14:08,MANHATTAN,10022,40.7622265,-73.9681866,"(40.7622265, -73.9681866)",EAST 59 STREET,LEXINGTON AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3315538,PASSENGER VEHICLE,,,,
10/15/2015,14:05,,,40.6903113,-73.9988005,"(40.6903113, -73.9988005)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315846,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
10/15/2015,14:05,QUEENS,11434,40.6656445,-73.7789516,"(40.6656445, -73.7789516)",ROCKAWAY BOULEVARD,144 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3315960,UNKNOWN,BUS,,,
10/15/2015,14:05,QUEENS,11372,40.750348,-73.8785259,"(40.750348, -73.8785259)",,,88-10 37 AVE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3317849,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/15/2015,14:00,QUEENS,11421,40.6917127,-73.8647387,"(40.6917127, -73.8647387)",77 STREET,JAMAICA AVENUE,,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3315921,TAXI,,,,
10/15/2015,14:00,BROOKLYN,11204,40.6100803,-73.9762367,"(40.6100803, -73.9762367)",WEST 2 STREET,AVENUE P,,1,0,1,0,0,0,0,0,Unspecified,,,,,3317513,UNKNOWN,,,,
10/15/2015,14:00,BRONX,10460,40.8435501,-73.8703032,"(40.8435501, -73.8703032)",MORRIS PARK AVENUE,TAYLOR AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3316893,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,14:00,,,40.7717464,-73.8752648,"(40.7717464, -73.8752648)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3317848,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,14:00,QUEENS,11422,40.6651021,-73.7388921,"(40.6651021, -73.7388921)",MEMPHIS AVENUE,248 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315962,UNKNOWN,PASSENGER VEHICLE,,,
10/15/2015,14:00,QUEENS,11105,40.7743626,-73.9128683,"(40.7743626, -73.9128683)",31 STREET,23 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316107,PASSENGER VEHICLE,UNKNOWN,,,
10/15/2015,14:00,MANHATTAN,10065,40.7671845,-73.9624695,"(40.7671845, -73.9624695)",EAST 68 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3315572,OTHER,PASSENGER VEHICLE,,,
10/15/2015,14:00,MANHATTAN,10011,40.7446288,-73.9989715,"(40.7446288, -73.9989715)",8 AVENUE,WEST 22 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3320735,TAXI,PASSENGER VEHICLE,,,
10/15/2015,14:00,BROOKLYN,11235,40.5900863,-73.9547487,"(40.5900863, -73.9547487)",AVENUE Y,EAST 15 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3315752,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/15/2015,14:00,BROOKLYN,11230,40.6241708,-73.9704715,"(40.6241708, -73.9704715)",AVENUE J,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316967,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
10/15/2015,14:00,BROOKLYN,11222,40.7341363,-73.9582917,"(40.7341363, -73.9582917)",FRANKLIN STREET,FREEMAN STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3316542,OTHER,PASSENGER VEHICLE,,,
