DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
07/29/2013,9:15,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",ALEXANDER AVENUE,EAST 138 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,74879,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),,,
07/29/2013,15:20,BRONX,10454,40.802916,-73.9202825,"(40.802916, -73.9202825)",EAST 132 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74877,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
07/28/2013,3:08,BRONX,10454,40.8135129,-73.9196629,"(40.8135129, -73.9196629)",WILLIS AVENUE,EAST 145 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,74870,UNKNOWN,,,,
07/27/2013,9:32,BRONX,10454,40.7985752,-73.9108826,"(40.7985752, -73.9108826)",EAST 132 STREET,LOCUST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74865,LARGE COM VEH(6 OR MORE TIRES),SMALL COM VEH(4 TIRES),,,
07/27/2013,23:18,BRONX,10454,40.8119786,-73.9237252,"(40.8119786, -73.9237252)",EAST 141 STREET,ALEXANDER AVENUE,,2,0,1,0,0,0,1,0,Alcohol Involvement,,,,,74869,PASSENGER VEHICLE,,,,
07/27/2013,10:33,BRONX,10454,40.8060668,-73.9090412,"(40.8060668, -73.9090412)",BRUCKNER BOULEVARD,EAST 141 STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,74864,VAN,PASSENGER VEHICLE,,,
07/26/2013,19:48,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",SAINT ANNS AVENUE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,74866,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/25/2013,8:24,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",WILLIS AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,74860,PASSENGER VEHICLE,VAN,,,
07/25/2013,21:15,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,74857,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
07/25/2013,20:13,BRONX,10454,40.7985752,-73.9108826,"(40.7985752, -73.9108826)",EAST 132 STREET,LOCUST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74918,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
07/24/2013,18:00,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74856,PASSENGER VEHICLE,UNKNOWN,,,
07/24/2013,18:00,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74861,PASSENGER VEHICLE,UNKNOWN,,,
07/22/2013,18:24,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,74843,SPORT UTILITY / STATION WAGON,VAN,,,
07/22/2013,15:30,BRONX,10454,40.8050162,-73.9210819,"(40.8050162, -73.9210819)",BROOK AVENUE,EAST 134 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74846,UNKNOWN,UNKNOWN,,,
07/22/2013,12:20,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",EAST 138 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,74844,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/21/2013,16:50,BRONX,10454,40.8048401,-73.9127887,"(40.8048401, -73.9127887)",EAST 138 STREET,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74837,UNKNOWN,PASSENGER VEHICLE,,,
07/20/2013,11:15,BRONX,10454,40.8068402,-73.9274915,"(40.8068402, -73.9274915)",BRUCKNER BOULEVARD,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,74836,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,,,
07/20/2013,7:35,BRONX,10454,40.8061229,-73.9179524,"(40.8061229, -73.9179524)",EAST 137 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,74847,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
07/19/2013,16:10,BRONX,10454,40.8088101,-73.9106919,"(40.8088101, -73.9106919)",SAINT MARYS STREET,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,74826,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
07/19/2013,13:10,BRONX,10454,40.8026684,-73.9156089,"(40.8026684, -73.9156089)",EAST 134 STREET,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inexperience,,,,74828,VAN,PASSENGER VEHICLE,,,
07/18/2013,17:00,BRONX,10454,40.8090601,-73.907538,"(40.8090601, -73.907538)",SOUTHERN BOULEVARD,EAST 144 STREET,,3,0,0,0,0,0,3,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,74821,SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),PICK-UP TRUCK,,
07/16/2013,18:30,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,74802,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/16/2013,11:20,BRONX,10454,40.8010532,-73.9102472,"(40.8010532, -73.9102472)",EAST 135 STREET,WALNUT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74806,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
07/16/2013,16:30,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",WILLIS AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,74804,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/16/2013,18:55,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,74803,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,
07/16/2013,23:50,BRONX,10454,40.8113504,-73.924192,"(40.8113504, -73.924192)",EAST 140 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74818,PASSENGER VEHICLE,UNKNOWN,,,
07/15/2013,6:45,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,74795,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
07/15/2013,21:00,BRONX,10454,40.8055605,-73.9144963,"(40.8055605, -73.9144963)",EAST 138 STREET,CYPRESS AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,74810,UNKNOWN,,,,
07/14/2013,23:20,BRONX,10454,40.8049049,-73.9188208,"(40.8049049, -73.9188208)",EAST 135 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,74796,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/14/2013,18:05,BRONX,10454,40.8028166,-73.9084713,"(40.8028166, -73.9084713)",EAST 138 STREET,WALNUT AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,74789,PASSENGER VEHICLE,UNKNOWN,,,
07/13/2013,1:30,BRONX,10454,40.8055605,-73.9144963,"(40.8055605, -73.9144963)",EAST 138 STREET,CYPRESS AVENUE,,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,,,,74785,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/12/2013,16:13,BRONX,10454,40.8060668,-73.9090412,"(40.8060668, -73.9090412)",EAST 141 STREET,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,74781,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
07/12/2013,10:40,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,74780,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
07/12/2013,17:20,BRONX,10454,40.8119414,-73.9255532,"(40.8119414, -73.9255532)",THIRD AVENUE,EAST 140 STREET,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,74783,PASSENGER VEHICLE,,,,
07/11/2013,16:38,BRONX,10454,40.8122647,-73.9205856,"(40.8122647, -73.9205856)",WILLIS AVENUE,EAST 143 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,74770,PASSENGER VEHICLE,VAN,,,
07/11/2013,18:20,BRONX,10454,40.7998519,-73.9114588,"(40.7998519, -73.9114588)",WALNUT AVENUE,EAST 133 STREET,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,74777,PASSENGER VEHICLE,TAXI,,,
07/09/2013,4:30,BRONX,10454,40.8048401,-73.9127887,"(40.8048401, -73.9127887)",EAST 138 STREET,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,74759,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/09/2013,12:40,BRONX,10454,40.8128929,-73.9201189,"(40.8128929, -73.9201189)",EAST 144 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74762,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/08/2013,2:32,BRONX,10454,40.8128929,-73.9201189,"(40.8128929, -73.9201189)",EAST 144 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,74751,PASSENGER VEHICLE,,,,
07/07/2013,16:00,BRONX,10454,40.8084322,-73.9233717,"(40.8084322, -73.9233717)",EAST 137 STREET,WILLIS AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,74747,PASSENGER VEHICLE,,,,
07/07/2013,22:37,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,,,,74746,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/06/2013,20:58,BRONX,10454,40.8054914,-73.9103026,"(40.8054914, -73.9103026)",BRUCKNER BOULEVARD,EAST 140 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Turning Improperly,,,,74742,PASSENGER VEHICLE,UNKNOWN,,,
07/04/2013,20:10,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,2,0,0,0,0,0,2,0,Prescription Medication,Unspecified,,,,74731,PASSENGER VEHICLE,VAN,,,
07/04/2013,20:00,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",ALEXANDER AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,Unspecified,,,74732,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/03/2013,10:55,BRONX,10454,40.8021996,-73.9090934,"(40.8021996, -73.9090934)",WALNUT AVENUE,EAST 137 STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,74720,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,
07/03/2013,21:50,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,74760,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/03/2013,19:30,BRONX,10454,40.8141892,-73.9212444,"(40.8141892, -73.9212444)",EAST 145 STREET,THIRD AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Physical Disability,,,,74721,PASSENGER VEHICLE,LIVERY VEHICLE,,,
07/01/2013,22:42,BRONX,10454,40.8103523,-73.9176004,"(40.8103523, -73.9176004)",BROOK AVENUE,EAST 142 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74712,PASSENGER VEHICLE,UNKNOWN,,,
07/01/2013,16:00,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",SAINT ANNS AVENUE,EAST 138 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,74724,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
06/30/2013,16:30,BRONX,10454,40.8119414,-73.9255532,"(40.8119414, -73.9255532)",EAST 140 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74709,PASSENGER VEHICLE,UNKNOWN,,,
06/29/2013,18:45,BRONX,10454,40.8123855,-73.9246821,"(40.8123855, -73.9246821)",EAST 141 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,74701,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/29/2013,16:45,BRONX,10454,40.8043441,-73.9215703,"(40.8043441, -73.9215703)",BRUCKNER BOULEVARD,BROOK AVENUE,,0,0,0,0,0,0,0,0,Illness,Unspecified,Unspecified,Unspecified,,74700,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
06/28/2013,11:30,BRONX,10454,40.8075056,-73.9170151,"(40.8075056, -73.9170151)",EAST 139 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74714,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/28/2013,8:39,BRONX,10454,40.8062645,-73.9201738,"(40.8062645, -73.9201738)",BROOK AVENUE,EAST 136 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74706,PICK-UP TRUCK,UNKNOWN,,,
06/28/2013,20:35,BRONX,10454,40.8119414,-73.9255532,"(40.8119414, -73.9255532)",EAST 140 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,74693,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/28/2013,18:12,BRONX,10454,40.8079057,-73.9200454,"(40.8079057, -73.9200454)",EAST 138 STREET,BROWN PLACE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,74698,PASSENGER VEHICLE,UNKNOWN,,,
06/28/2013,10:30,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,74689,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/27/2013,12:40,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",EAST 138 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,74686,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/27/2013,6:40,BRONX,10454,40.8054914,-73.9103026,"(40.8054914, -73.9103026)",BRUCKNER BOULEVARD,EAST 140 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,74684,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
06/27/2013,21:30,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",EAST 138 STREET,SAINT ANNS AVENUE,,2,0,2,0,0,0,0,0,Unspecified,,,,,74697,UNKNOWN,,,,
06/27/2013,16:00,BRONX,10454,40.8049049,-73.9188208,"(40.8049049, -73.9188208)",EAST 135 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74687,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/27/2013,12:33,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,74685,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/26/2013,10:30,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,74682,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/26/2013,8:05,BRONX,10454,40.8068402,-73.9274915,"(40.8068402, -73.9274915)",BRUCKNER BOULEVARD,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,74681,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/25/2013,10:15,BRONX,10454,40.8103862,-73.9151981,"(40.8103862, -73.9151981)",SAINT ANNS AVENUE,SAINT MARYS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74672,PASSENGER VEHICLE,UNKNOWN,,,
06/25/2013,11:50,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",EAST 138 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74673,BUS,VAN,,,
06/24/2013,16:49,BRONX,10454,40.802916,-73.9202825,"(40.802916, -73.9202825)",EAST 132 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74668,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/23/2013,0:30,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",SAINT ANNS AVENUE,BRUCKNER BOULEVARD,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,74660,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/23/2013,11:30,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,74659,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/22/2013,15:00,BRONX,10454,40.8135129,-73.9196629,"(40.8135129, -73.9196629)",EAST 145 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,74652,PASSENGER VEHICLE,UNKNOWN,,,
06/22/2013,13:00,BRONX,10454,40.8075056,-73.9170151,"(40.8075056, -73.9170151)",SAINT ANNS AVENUE,EAST 139 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,74654,PASSENGER VEHICLE,,,,
06/20/2013,21:30,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,74644,PASSENGER VEHICLE,,,,
06/20/2013,22:30,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",EAST 138 STREET,WILLIS AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,74651,LIVERY VEHICLE,BICYCLE,,,
06/20/2013,8:34,BRONX,10454,40.8048401,-73.9127887,"(40.8048401, -73.9127887)",EAST 138 STREET,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,74643,VAN,UNKNOWN,,,
06/19/2013,1:21,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,1,0,1,0,0,0,0,0,Brakes Defective,,,,,74633,LARGE COM VEH(6 OR MORE TIRES),,,,
06/19/2013,18:00,BRONX,10454,40.8050162,-73.9210819,"(40.8050162, -73.9210819)",BROOK AVENUE,EAST 134 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,74637,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2013,13:28,BRONX,10454,40.8084322,-73.9233717,"(40.8084322, -73.9233717)",EAST 137 STREET,WILLIS AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,74630,PASSENGER VEHICLE,BICYCLE,,,
06/18/2013,14:00,BRONX,10454,40.8049944,-73.9113446,"(40.8049944, -73.9113446)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,74631,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2013,8:16,BRONX,10454,40.8068402,-73.9274915,"(40.8068402, -73.9274915)",BRUCKNER BOULEVARD,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74627,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2013,9:33,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74628,VAN,SPORT UTILITY / STATION WAGON,,,
06/17/2013,16:00,BRONX,10454,40.8043441,-73.9215703,"(40.8043441, -73.9215703)",BRUCKNER BOULEVARD,BROOK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74632,PASSENGER VEHICLE,TAXI,,,
06/16/2013,6:32,BRONX,10454,40.8075593,-73.9192258,"(40.8075593, -73.9192258)",EAST 138 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Prescription Medication,,,,74618,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
06/15/2013,16:50,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,74611,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/15/2013,16:40,BRONX,10454,40.8122647,-73.9205856,"(40.8122647, -73.9205856)",EAST 143 STREET,WILLIS AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,74616,PASSENGER VEHICLE,,,,
06/14/2013,14:40,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",SAINT ANNS AVENUE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,74605,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
06/13/2013,11:30,BRONX,10454,40.8075056,-73.9170151,"(40.8075056, -73.9170151)",EAST 139 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74601,PASSENGER VEHICLE,UNKNOWN,,,
06/13/2013,4:35,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,74596,UNKNOWN,,,,
06/13/2013,9:45,BRONX,10454,40.8088893,-73.9067074,"(40.8088893, -73.9067074)",TIMPSON PLACE,EAST 144 STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,74600,LARGE COM VEH(6 OR MORE TIRES),VAN,,,
06/12/2013,10:10,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",EAST 135 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,74591,PASSENGER VEHICLE,LIVERY VEHICLE,,,
06/12/2013,15:55,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Traffic Control Disregarded,Unspecified,,,74597,UNKNOWN,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
06/12/2013,21:35,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,74619,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/11/2013,18:30,BRONX,10454,40.8075069,-73.9270031,"(40.8075069, -73.9270031)",ALEXANDER AVENUE,EAST 134 STREET,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,Unspecified,,,74586,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
06/11/2013,18:30,BRONX,10454,40.8043441,-73.9215703,"(40.8043441, -73.9215703)",BRUCKNER BOULEVARD,BROOK AVENUE,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,74584,PASSENGER VEHICLE,UNKNOWN,,,
06/10/2013,7:47,BRONX,10454,40.8054914,-73.9103026,"(40.8054914, -73.9103026)",EAST 140 STREET,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,74575,VAN,UNKNOWN,,,
06/10/2013,22:50,BRONX,10454,40.8032746,-73.9188734,"(40.8032746, -73.9188734)",BRUCKNER BOULEVARD,SAINT ANNS PLACE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,74578,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2013,6:30,BRONX,10454,40.8054914,-73.9103026,"(40.8054914, -73.9103026)",EAST 140 STREET,BRUCKNER BOULEVARD,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Driver Inattention/Distraction,,,,74572,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
06/08/2013,2:17,BRONX,10454,40.8128241,-73.923829,"(40.8128241, -73.923829)",EAST 142 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Pavement Slippery,,,,74571,TAXI,TAXI,,,
